Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
04-MAY-2026,SBINEQWETF,32.80,32.69,0.0034,0.0108,0.0108,0.2063
04-MAY-2026,SBINMID150,22.19,22.09,0.0045,0.0043,0.0043,0.0822
04-MAY-2026,SBISILVER,235.96,232.87,0.0132,0.0351,0.0350,0.6687
04-MAY-2026,SCANSTL,35.94,35.60,0.0095,0.0301,0.0300,0.5731
04-MAY-2026,SCHAEFFLER,4174.30,4124.60,0.0120,0.0202,0.0202,0.3859
04-MAY-2026,SCHAND,162.31,161.14,0.0072,0.0238,0.0237,0.4528
04-MAY-2026,SCHNEIDER,1305.80,1243.60,0.0488,0.0282,0.0283,0.5407
04-MAY-2026,SCI,318.55,304.52,0.0450,0.0312,0.0313,0.5980
04-MAY-2026,SCILAL,45.72,44.47,0.0277,0.0233,0.0234,0.4471
04-MAY-2026,SCODATUBES,149.61,147.94,0.0112,0.0265,0.0264,0.5044
04-MAY-2026,SCPL,402.65,385.55,0.0434,0.0293,0.0294,0.5617
04-MAY-2026,SDBL,86.51,87.15,-0.0074,0.0297,0.0296,0.5655
04-MAY-2026,SEAMECLTD,1577.10,1592.30,-0.0096,0.0230,0.0230,0.4394
04-MAY-2026,SECMARK,134.98,128.74,0.0473,0.0403,0.0403,0.7699
04-MAY-2026,SECURKLOUD,23.57,22.87,0.0301,0.0386,0.0386,0.7375
04-MAY-2026,SEDEMAC,1935.60,1841.30,0.0499,0.0124,0.0129,0.2465
04-MAY-2026,SEIL,199.81,191.85,0.0407,0.0381,0.0381,0.7279
04-MAY-2026,SEITINVIT,119.00,119.00,0.0000,0.0100,0.0100,0.1910
04-MAY-2026,SEJALLTD,800.60,843.20,-0.0518,0.0345,0.0346,0.6610
04-MAY-2026,SELECTIPO,43.66,43.33,0.0076,0.0111,0.0111,0.2121
04-MAY-2026,SELMC,31.66,32.38,-0.0225,0.0319,0.0318,0.6075
04-MAY-2026,SEMAC,284.65,284.32,0.0012,0.0328,0.0327,0.6247
04-MAY-2026,SENCO,335.30,313.10,0.0685,0.0268,0.0272,0.5197
04-MAY-2026,SENORES,894.25,899.20,-0.0055,0.0237,0.0236,0.4509
04-MAY-2026,SENSEXADD,79.28,79.03,0.0032,0.0101,0.0100,0.1910
04-MAY-2026,SENSEXBETA,845.52,845.30,0.0003,0.0094,0.0094,0.1796
04-MAY-2026,SENSEXETF,79.24,78.98,0.0033,0.0093,0.0093,0.1777
04-MAY-2026,SENSEXIETF,883.96,880.14,0.0043,0.0094,0.0094,0.1796
04-MAY-2026,SEPC,8.10,8.11,-0.0012,0.0394,0.0393,0.7508
04-MAY-2026,SERVOTECH,96.17,94.93,0.0130,0.0347,0.0347,0.6629
04-MAY-2026,SESHAPAPER,271.20,268.09,0.0115,0.0210,0.0209,0.3993
04-MAY-2026,SETCO,27.84,27.40,0.0159,0.0316,0.0315,0.6018
04-MAY-2026,SETF10GILT,258.12,257.42,0.0027,0.0029,0.0029,0.0554
04-MAY-2026,SETFGOLD,126.37,127.44,-0.0084,0.0185,0.0185,0.3534
04-MAY-2026,SETFNIF50,258.23,257.11,0.0043,0.0085,0.0084,0.1605
04-MAY-2026,SETFNIFBK,560.25,561.90,-0.0029,0.0106,0.0105,0.2006
04-MAY-2026,SETFNN50,752.11,751.67,0.0006,0.0113,0.0113,0.2159
04-MAY-2026,SETL,139.73,139.92,-0.0014,0.0265,0.0264,0.5044
04-MAY-2026,SETUINFRA,0.61,0.65,-0.0635,0.0492,0.0493,0.9419
04-MAY-2026,SEYAIND,14.60,14.32,0.0194,0.0328,0.0328,0.6266
04-MAY-2026,SFL,522.05,509.10,0.0251,0.0213,0.0213,0.4069
04-MAY-2026,SGFIN,565.95,567.75,-0.0032,0.0276,0.0275,0.5254
04-MAY-2026,SGIL,551.00,550.80,0.0004,0.0259,0.0258,0.4929
04-MAY-2026,SGL,12.07,11.93,0.0117,0.0372,0.0371,0.7088
04-MAY-2026,SGMART,558.35,571.00,-0.0224,0.0243,0.0243,0.4643
04-MAY-2026,SHADOWFAX,172.09,165.78,0.0374,0.0154,0.0156,0.2980
04-MAY-2026,SHAH,5.54,5.46,0.0145,0.0308,0.0307,0.5865
04-MAY-2026,SHAHALLOYS,69.18,69.56,-0.0055,0.0326,0.0325,0.6209
04-MAY-2026,SHAILY,2579.70,2532.60,0.0184,0.0349,0.0348,0.6649
04-MAY-2026,SHAKTIPUMP,562.35,564.30,-0.0035,0.0316,0.0316,0.6037
04-MAY-2026,SHALBY,163.16,160.65,0.0155,0.0253,0.0253,0.4834
04-MAY-2026,SHALPAINTS,52.93,51.13,0.0346,0.0308,0.0308,0.5884
04-MAY-2026,SHANKARA,118.92,121.61,-0.0224,0.0326,0.0325,0.6209
04-MAY-2026,SHANTI,7.00,7.08,-0.0114,0.0316,0.0316,0.6037
04-MAY-2026,SHANTIGEAR,484.10,480.80,0.0068,0.0217,0.0216,0.4127
04-MAY-2026,SHANTIGOLD,201.00,200.77,0.0011,0.0224,0.0224,0.4280
04-MAY-2026,SHARDACROP,1039.60,1072.75,-0.0314,0.0341,0.0340,0.6496
04-MAY-2026,SHARDAMOTR,884.40,863.75,0.0236,0.0271,0.0271,0.5177
04-MAY-2026,SHARDUL,30.29,28.20,0.0715,0.0314,0.0317,0.6056
04-MAY-2026,SHAREINDIA,142.55,137.45,0.0364,0.0289,0.0289,0.5521
04-MAY-2026,SHARIABEES,466.28,465.29,0.0021,0.0085,0.0085,0.1624
04-MAY-2026,SHBAJRG,170.45,172.45,-0.0117,0.0285,0.0284,0.5426
04-MAY-2026,SHEKHAWATI,16.93,16.80,0.0077,0.0365,0.0364,0.6954
04-MAY-2026,SHEMAROO,101.98,99.98,0.0198,0.0315,0.0315,0.6018
04-MAY-2026,SHILCTECH,5130.50,5160.80,-0.0059,0.0352,0.0351,0.6706
04-MAY-2026,SHILPAMED,418.70,406.65,0.0292,0.0259,0.0259,0.4948
04-MAY-2026,SHINDL,149.58,148.10,0.0099,0.0239,0.0238,0.4547
04-MAY-2026,SHIVALIK,267.00,260.11,0.0261,0.0301,0.0301,0.5751
04-MAY-2026,SHIVAMAUTO,19.67,19.17,0.0257,0.0340,0.0340,0.6496
04-MAY-2026,SHIVAMILLS,64.25,60.25,0.0643,0.0261,0.0264,0.5044
04-MAY-2026,SHIVATEX,181.47,173.51,0.0449,0.0287,0.0288,0.5502
04-MAY-2026,SHIVAUM,353.20,355.00,-0.0051,0.0244,0.0243,0.4643
04-MAY-2026,SHK,145.32,146.12,-0.0055,0.0294,0.0293,0.5598
04-MAY-2026,SHOPERSTOP,300.10,296.90,0.0107,0.0223,0.0223,0.4260
04-MAY-2026,SHRADHA,36.90,36.07,0.0228,0.0362,0.0362,0.6916
04-MAY-2026,SHREDIGCEM,74.91,72.72,0.0297,0.0230,0.0230,0.4394
04-MAY-2026,SHREECEM,24740.00,24190.00,0.0225,0.0142,0.0142,0.2713
04-MAY-2026,SHREEJISPG,425.80,405.00,0.0501,0.0214,0.0216,0.4127
04-MAY-2026,SHREEPUSHK,386.90,395.05,-0.0208,0.0344,0.0343,0.6553
04-MAY-2026,SHREERAMA,47.86,46.09,0.0377,0.0334,0.0334,0.6381
04-MAY-2026,SHREMINVIT,101.00,101.00,0.0000,0.0155,0.0154,0.2942
04-MAY-2026,SHRENIK,0.40,0.40,0.0000,0.0301,0.0300,0.5731
04-MAY-2026,SHREYANIND,166.36,169.77,-0.0203,0.0270,0.0269,0.5139
04-MAY-2026,SHRIKRISH,42.51,43.15,-0.0149,0.0447,0.0446,0.8521
04-MAY-2026,SHRINGARMS,206.02,201.92,0.0201,0.0225,0.0225,0.4299
04-MAY-2026,SHRIPISTON,3570.30,3491.00,0.0225,0.0264,0.0264,0.5044
04-MAY-2026,SHRIRAMFIN,960.45,937.35,0.0243,0.0235,0.0235,0.4490
04-MAY-2026,SHRIRAMPPS,90.40,84.49,0.0676,0.0267,0.0270,0.5158
04-MAY-2026,SHYAMCENT,5.71,5.79,-0.0139,0.0326,0.0325,0.6209
04-MAY-2026,SHYAMMETL,905.40,873.70,0.0356,0.0200,0.0201,0.3840
04-MAY-2026,SHYAMTEL,23.75,22.62,0.0487,0.0428,0.0428,0.8177
04-MAY-2026,SICAGEN,52.91,53.55,-0.0120,0.0309,0.0309,0.5903
04-MAY-2026,SICALLOG,67.70,65.14,0.0385,0.0275,0.0276,0.5273
04-MAY-2026,SIEMENS,3834.00,3808.30,0.0067,0.0212,0.0212,0.4050
04-MAY-2026,SIGIND,50.05,50.27,-0.0044,0.0302,0.0301,0.5751
04-MAY-2026,SIGMA,43.28,44.46,-0.0269,0.0333,0.0333,0.6362
04-MAY-2026,SIGMAADV,295.65,287.64,0.0275,0.0368,0.0368,0.7031
04-MAY-2026,SIGNATURE,878.95,869.30,0.0110,0.0229,0.0229,0.4375
04-MAY-2026,SIGNPOST,274.90,255.25,0.0742,0.0308,0.0312,0.5961
04-MAY-2026,SIKA,1021.40,1024.50,-0.0030,0.0347,0.0346,0.6610
04-MAY-2026,SIKKO,4.70,4.65,0.0107,0.0360,0.0360,0.6878
04-MAY-2026,SIL,15.51,15.03,0.0314,0.0240,0.0241,0.4604
04-MAY-2026,SILGO,78.11,78.97,-0.0109,0.0301,0.0300,0.5731
04-MAY-2026,SILINV,463.80,469.45,-0.0121,0.0240,0.0240,0.4585
04-MAY-2026,SILLYMONKS,17.20,17.07,0.0076,0.0341,0.0340,0.6496
04-MAY-2026,SILVER,240.34,237.04,0.0138,0.0352,0.0351,0.6706
04-MAY-2026,SILVER1,23.38,23.05,0.0142,0.0358,0.0357,0.6820
04-MAY-2026,SILVER360,235.98,233.53,0.0104,0.0328,0.0327,0.6247
04-MAY-2026,SILVERADD,232.15,229.10,0.0132,0.0348,0.0348,0.6649
04-MAY-2026,SILVERAG,234.32,231.47,0.0122,0.0355,0.0354,0.6763
04-MAY-2026,SILVERBEES,230.36,227.50,0.0125,0.0347,0.0347,0.6629
04-MAY-2026,SILVERBETA,232.64,229.53,0.0135,0.0351,0.0350,0.6687
04-MAY-2026,SILVERBND,241.52,238.13,0.0141,0.0326,0.0325,0.6209
04-MAY-2026,SILVERCASE,24.46,24.10,0.0148,0.0336,0.0336,0.6419
04-MAY-2026,SILVERIETF,240.26,237.09,0.0133,0.0338,0.0338,0.6457
04-MAY-2026,SILVERTUC,159.75,163.36,-0.0223,0.0297,0.0296,0.5655
04-MAY-2026,SIMBHALS,9.76,10.27,-0.0509,0.0272,0.0274,0.5235
04-MAY-2026,SIMPLEXINF,233.63,245.05,-0.0477,0.0342,0.0343,0.6553
04-MAY-2026,SINCLAIR,82.26,79.49,0.0343,0.0249,0.0250,0.4776
04-MAY-2026,SINDHUTRAD,23.48,23.43,0.0021,0.0359,0.0358,0.6840
04-MAY-2026,SINGERIND,73.14,73.27,-0.0018,0.0310,0.0310,0.5923
04-MAY-2026,SINTERCOM,76.92,72.96,0.0529,0.0277,0.0278,0.5311
04-MAY-2026,SIRCA,431.60,423.75,0.0184,0.0217,0.0216,0.4127
04-MAY-2026,SIS,400.45,355.45,0.1192,0.0181,0.0200,0.3821
04-MAY-2026,SITAL,74.13,74.13,0.0000,0.0009,0.0009,0.0172
04-MAY-2026,SITINET,0.36,0.36,0.0000,0.0591,0.0589,1.1253
04-MAY-2026,SIYSIL,580.65,569.05,0.0202,0.0281,0.0281,0.5368
04-MAY-2026,SJS,1871.60,1808.90,0.0341,0.0260,0.0260,0.4967
04-MAY-2026,SJVN,79.86,78.99,0.0110,0.0247,0.0247,0.4719
04-MAY-2026,SKFINDIA,1706.00,1714.90,-0.0052,0.0139,0.0139,0.2656
04-MAY-2026,SKFINDUS,2190.40,2196.20,-0.0026,0.0128,0.0127,0.2426
04-MAY-2026,SKIL,0.96,0.92,0.0426,0.0218,0.0219,0.4184
04-MAY-2026,SKIPPER,490.70,478.40,0.0254,0.0296,0.0296,0.5655
04-MAY-2026,SKJPL,10.00,10.00,0.0000,0.0000,0.0000,0.0000
04-MAY-2026,SKMEGGPROD,166.72,164.86,0.0112,0.0307,0.0307,0.5865
04-MAY-2026,SKYGOLD,456.60,453.90,0.0059,0.0309,0.0308,0.5884
04-MAY-2026,SMALL250,16.90,16.76,0.0083,0.0091,0.0091,0.1739
04-MAY-2026,SMALLADD,16.98,16.77,0.0124,0.0104,0.0104,0.1987
04-MAY-2026,SMALLCAP,44.37,44.08,0.0066,0.0125,0.0125,0.2388
04-MAY-2026,SMARTLINK,133.30,132.00,0.0098,0.0267,0.0267,0.5101
04-MAY-2026,SMARTWORKS,457.25,432.55,0.0555,0.0179,0.0183,0.3496
04-MAY-2026,SMCGLOBAL,66.90,67.65,-0.0111,0.0292,0.0292,0.5579
04-MAY-2026,SML100CASE,10.25,10.21,0.0039,0.0093,0.0093,0.1777
04-MAY-2026,SMLMAH,3701.40,3727.20,-0.0069,0.0355,0.0354,0.6763
04-MAY-2026,SMLT,73.61,75.19,-0.0212,0.0329,0.0329,0.6286
04-MAY-2026,SMMIL,2.25,2.25,0.0000,0.0000,0.0000,0.0000
04-MAY-2026,SMSPHARMA,406.15,403.70,0.0061,0.0310,0.0310,0.5923
04-MAY-2026,SNOWMAN,42.22,40.65,0.0379,0.0271,0.0271,0.5177
04-MAY-2026,SNXT30BEES,42.00,41.68,0.0076,0.0082,0.0082,0.1567
04-MAY-2026,SNXT50BETA,90.91,90.45,0.0051,0.0120,0.0120,0.2293
04-MAY-2026,SOBHA,1440.30,1433.40,0.0048,0.0243,0.0242,0.4623
04-MAY-2026,SOFTTECH,402.25,405.38,-0.0078,0.0312,0.0311,0.5942
04-MAY-2026,SOLARA,518.95,496.60,0.0440,0.0280,0.0281,0.5368
04-MAY-2026,SOLARINDS,15458.00,15439.00,0.0012,0.0216,0.0215,0.4108
04-MAY-2026,SOLARWORLD,204.33,197.57,0.0336,0.0249,0.0250,0.4776
04-MAY-2026,SOLEX,1319.70,1288.50,0.0239,0.0290,0.0290,0.5540
04-MAY-2026,SOMANYCERA,472.80,463.45,0.0200,0.0239,0.0238,0.4547
04-MAY-2026,SOMATEX,118.60,109.00,0.0844,0.0373,0.0377,0.7203
04-MAY-2026,SOMICONVEY,108.77,110.37,-0.0146,0.0361,0.0360,0.6878
04-MAY-2026,SONACOMS,575.45,607.25,-0.0538,0.0215,0.0217,0.4146
04-MAY-2026,SONAL,93.29,104.40,-0.1125,0.0404,0.0411,0.7852
04-MAY-2026,SONAMLTD,50.13,51.68,-0.0305,0.0300,0.0300,0.5731
04-MAY-2026,SONATSOFTW,261.65,255.04,0.0256,0.0271,0.0271,0.5177
04-MAY-2026,SOTL,381.30,361.90,0.0522,0.0223,0.0226,0.4318
04-MAY-2026,SOUTHBANK,41.06,39.46,0.0397,0.0256,0.0257,0.4910
04-MAY-2026,SOUTHWEST,251.33,240.56,0.0438,0.0338,0.0338,0.6457
04-MAY-2026,SPAL,806.05,811.05,-0.0062,0.0301,0.0300,0.5731
04-MAY-2026,SPANDANA,239.23,227.93,0.0484,0.0284,0.0286,0.5464
04-MAY-2026,SPANGLE,10.00,10.00,0.0000,0.0000,0.0000,0.0000
04-MAY-2026,SPARC,139.70,143.03,-0.0236,0.0320,0.0320,0.6114
04-MAY-2026,SPCENET,3.96,4.03,-0.0175,0.0375,0.0374,0.7145
04-MAY-2026,SPECIALITY,103.57,103.79,-0.0021,0.0263,0.0262,0.5006
04-MAY-2026,SPECTRUM,1162.90,1206.00,-0.0364,0.0261,0.0261,0.4986
04-MAY-2026,SPENCERS,35.76,34.60,0.0330,0.0316,0.0316,0.6037
04-MAY-2026,SPIC,69.94,70.27,-0.0047,0.0273,0.0273,0.5216
04-MAY-2026,SPLIL,34.88,31.21,0.1112,0.0292,0.0301,0.5751
04-MAY-2026,SPLPETRO,741.85,757.10,-0.0203,0.0261,0.0261,0.4986
04-MAY-2026,SPMLINFRA,216.50,207.48,0.0426,0.0349,0.0350,0.6687
04-MAY-2026,SPORTKING,150.31,147.48,0.0190,0.0299,0.0299,0.5712
04-MAY-2026,SRD,46.35,44.80,0.0340,0.0295,0.0296,0.5655
04-MAY-2026,SREEL,182.62,181.67,0.0052,0.0182,0.0181,0.3458
04-MAY-2026,SRF,2551.40,2518.60,0.0129,0.0189,0.0189,0.3611
04-MAY-2026,SRGHFL,278.25,282.67,-0.0158,0.0243,0.0243,0.4643
04-MAY-2026,SRHHYPOLTD,511.30,488.90,0.0448,0.0262,0.0263,0.5025
04-MAY-2026,SRM,520.40,506.70,0.0267,0.0303,0.0303,0.5789
04-MAY-2026,SRPL,0.44,0.44,0.0000,0.0259,0.0258,0.4929
04-MAY-2026,SRTL,48.78,48.09,0.0142,0.0169,0.0169,0.3229
04-MAY-2026,SSDL,62.27,62.00,0.0043,0.0239,0.0238,0.4547
04-MAY-2026,SSWL,215.24,212.71,0.0118,0.0236,0.0235,0.4490
04-MAY-2026,STALLION,159.71,150.05,0.0624,0.0408,0.0409,0.7814
04-MAY-2026,STANLEY,166.35,138.63,0.1823,0.0236,0.0268,0.5120
04-MAY-2026,STAR,1031.50,1036.80,-0.0051,0.0264,0.0264,0.5044
04-MAY-2026,STARCEMENT,238.25,230.29,0.0340,0.0188,0.0189,0.3611
04-MAY-2026,STARHEALTH,519.90,525.65,-0.0110,0.0161,0.0160,0.3057
04-MAY-2026,STARPAPER,140.50,139.90,0.0043,0.0187,0.0186,0.3554
04-MAY-2026,STARTECK,249.97,248.11,0.0075,0.0248,0.0247,0.4719
04-MAY-2026,STCINDIA,117.86,117.78,0.0007,0.0317,0.0316,0.6037
04-MAY-2026,STCL,9.25,9.25,0.0000,0.0000,0.0000,0.0000
04-MAY-2026,STEADFAST,14.90,14.90,0.0000,0.0000,0.0000,0.0000
04-MAY-2026,STEELCAS,280.10,289.36,-0.0325,0.0292,0.0293,0.5598
04-MAY-2026,STEELCITY,82.81,83.32,-0.0061,0.0217,0.0217,0.4146
04-MAY-2026,STEELXIND,9.98,9.99,-0.0010,0.0276,0.0275,0.5254
04-MAY-2026,STEL,461.35,467.30,-0.0128,0.0306,0.0306,0.5846
04-MAY-2026,STERTOOLS,253.77,243.00,0.0434,0.0320,0.0321,0.6133
04-MAY-2026,STLNETWORK,29.08,27.77,0.0461,0.0285,0.0287,0.5483
04-MAY-2026,STLTECH,309.40,294.81,0.0483,0.0387,0.0388,0.7413
04-MAY-2026,STOVEKRAFT,558.00,545.45,0.0227,0.0291,0.0291,0.5560
04-MAY-2026,STUDDS,481.25,489.70,-0.0174,0.0110,0.0110,0.2102
04-MAY-2026,STYL,241.81,241.89,-0.0003,0.0190,0.0190,0.3630
04-MAY-2026,STYLAMIND,2239.40,2236.20,0.0014,0.0214,0.0213,0.4069
04-MAY-2026,STYLEBAAZA,408.35,388.65,0.0494,0.0347,0.0348,0.6649
04-MAY-2026,STYRENIX,2245.30,2260.80,-0.0069,0.0207,0.0207,0.3955
04-MAY-2026,SUBEXLTD,9.97,9.34,0.0653,0.0310,0.0312,0.5961
04-MAY-2026,SUBROS,775.65,778.55,-0.0037,0.0290,0.0289,0.5521
04-MAY-2026,SUDARCOLOR,353.75,348.85,0.0139,0.0240,0.0240,0.4585
04-MAY-2026,SUDARSCHEM,943.00,914.35,0.0309,0.0250,0.0250,0.4776
04-MAY-2026,SUDEEPPHRM,689.90,707.55,-0.0253,0.0174,0.0174,0.3324
04-MAY-2026,SUKHJITS,179.17,179.69,-0.0029,0.0281,0.0280,0.5349
04-MAY-2026,SULA,172.35,174.04,-0.0098,0.0218,0.0218,0.4165
04-MAY-2026,SUMEETINDS,30.20,30.01,0.0063,0.0289,0.0288,0.5502
04-MAY-2026,SUMICHEM,449.00,419.15,0.0688,0.0202,0.0208,0.3974
04-MAY-2026,SUMIT,53.00,53.76,-0.0142,0.0391,0.0391,0.7470
04-MAY-2026,SUMMITSEC,1569.50,1559.70,0.0063,0.0270,0.0270,0.5158
04-MAY-2026,SUNAYANA,34.00,34.00,0.0000,0.0000,0.0000,0.0000
04-MAY-2026,SUNCLAY,1442.00,1423.50,0.0129,0.0261,0.0260,0.4967
04-MAY-2026,SUNDARAM,1.40,1.44,-0.0282,0.0276,0.0276,0.5273
04-MAY-2026,SUNDARMFIN,4557.80,4534.90,0.0050,0.0221,0.0221,0.4222
04-MAY-2026,SUNDRMBRAK,624.80,614.65,0.0164,0.0298,0.0298,0.5693
04-MAY-2026,SUNDRMFAST,880.95,846.20,0.0402,0.0163,0.0165,0.3152
04-MAY-2026,SUNDROP,651.15,662.35,-0.0171,0.0212,0.0212,0.4050
04-MAY-2026,SUNFLAG,321.15,292.57,0.0932,0.0272,0.0279,0.5330
04-MAY-2026,SUNPHARMA,1823.50,1808.30,0.0084,0.0134,0.0134,0.2560
04-MAY-2026,SUNTECK,338.95,340.25,-0.0038,0.0255,0.0254,0.4853
04-MAY-2026,SUNTV,575.95,605.55,-0.0501,0.0209,0.0211,0.4031
04-MAY-2026,SUPERHOUSE,154.97,151.27,0.0242,0.0252,0.0252,0.4814
04-MAY-2026,SUPERSPIN,5.62,5.52,0.0180,0.0334,0.0334,0.6381
04-MAY-2026,SUPRAJIT,418.85,415.05,0.0091,0.0213,0.0213,0.4069
04-MAY-2026,SUPREME,50.58,51.08,-0.0098,0.0355,0.0354,0.6763
04-MAY-2026,SUPREMEENG,1.04,1.07,-0.0284,0.0325,0.0324,0.6190
04-MAY-2026,SUPREMEIND,3620.10,3622.60,-0.0007,0.0197,0.0197,0.3764
04-MAY-2026,SUPREMEINF,80.41,77.32,0.0392,0.0309,0.0309,0.5903
04-MAY-2026,SUPRIYA,691.25,694.85,-0.0052,0.0266,0.0265,0.5063
04-MAY-2026,SURAJEST,234.45,233.48,0.0041,0.0295,0.0294,0.5617
04-MAY-2026,SURAJLTD,236.87,237.05,-0.0008,0.0281,0.0281,0.5368
04-MAY-2026,SURAKSHA,284.45,283.93,0.0018,0.0182,0.0181,0.3458
04-MAY-2026,SURANASOL,27.25,27.94,-0.0250,0.0304,0.0304,0.5808
04-MAY-2026,SURANAT&P,18.93,18.79,0.0074,0.0294,0.0293,0.5598
04-MAY-2026,SURYALA,363.00,344.70,0.0517,0.0291,0.0293,0.5598
04-MAY-2026,SURYALAXMI,58.70,57.97,0.0125,0.0296,0.0296,0.5655
04-MAY-2026,SURYAROSNI,267.90,250.16,0.0685,0.0274,0.0278,0.5311
04-MAY-2026,SURYODAY,155.91,152.89,0.0196,0.0265,0.0265,0.5063
04-MAY-2026,SUTLEJTEX,38.57,38.50,0.0018,0.0293,0.0292,0.5579
04-MAY-2026,SUVEN,212.42,211.88,0.0025,0.0340,0.0339,0.6477
04-MAY-2026,SUVIDHAA,2.98,2.90,0.0272,0.0344,0.0343,0.6553
04-MAY-2026,SUYOG,778.30,763.15,0.0197,0.0307,0.0307,0.5865
04-MAY-2026,SUZLON,54.96,55.58,-0.0112,0.0247,0.0247,0.4719
04-MAY-2026,SVLL,608.95,597.60,0.0188,0.0261,0.0261,0.4986
04-MAY-2026,SVPGLOB,3.70,3.63,0.0191,0.0356,0.0356,0.6801
04-MAY-2026,SWANCORP,344.45,334.45,0.0295,0.0289,0.0289,0.5521
04-MAY-2026,SWANDEF,1807.50,1837.00,-0.0162,0.0266,0.0266,0.5082
04-MAY-2026,SWARAJENG,3987.40,3958.10,0.0074,0.0205,0.0205,0.3917
04-MAY-2026,SWELECTES,696.05,659.35,0.0542,0.0324,0.0326,0.6228
04-MAY-2026,SWIGGY,278.80,270.30,0.0310,0.0236,0.0237,0.4528
04-MAY-2026,SWSOLAR,212.07,208.34,0.0177,0.0304,0.0303,0.5789
04-MAY-2026,SYMPHONY,824.50,846.70,-0.0266,0.0219,0.0219,0.4184
04-MAY-2026,SYNCOMF,13.79,13.74,0.0036,0.0270,0.0270,0.5158
04-MAY-2026,SYNGENE,477.35,467.65,0.0205,0.0206,0.0206,0.3936
04-MAY-2026,SYRMA,1018.65,959.00,0.0603,0.0290,0.0292,0.5579
04-MAY-2026,SYSTMTXC,69.18,70.35,-0.0168,0.0360,0.0359,0.6859
04-MAY-2026,TAALTECH,2936.90,2951.80,-0.0051,0.0252,0.0251,0.4795
04-MAY-2026,TAINWALCHM,203.69,201.48,0.0109,0.0354,0.0353,0.6744
04-MAY-2026,TAJGVK,329.10,325.50,0.0110,0.0262,0.0261,0.4986
04-MAY-2026,TAKE,40.37,42.59,-0.0535,0.0304,0.0306,0.5846
04-MAY-2026,TALBROAUTO,331.30,332.65,-0.0041,0.0278,0.0277,0.5292
04-MAY-2026,TAMBOLIIN,155.71,150.00,0.0374,0.0281,0.0281,0.5368
04-MAY-2026,TANLA,526.90,511.95,0.0288,0.0305,0.0305,0.5827
04-MAY-2026,TARACHAND,62.93,63.76,-0.0131,0.0309,0.0308,0.5884
04-MAY-2026,TARANGINI,1.00,1.00,0.0000,0.0000,0.0000,0.0000
04-MAY-2026,TARAPUR,24.43,24.46,-0.0012,0.0331,0.0330,0.6305
04-MAY-2026,TARC,138.19,132.46,0.0423,0.0294,0.0295,0.5636
04-MAY-2026,TARIL,332.60,334.20,-0.0048,0.0389,0.0388,0.7413
04-MAY-2026,TARINIENT,33.50,33.50,0.0000,0.1168,0.1165,2.2257
04-MAY-2026,TARMAT,52.61,52.81,-0.0038,0.0320,0.0319,0.6094
04-MAY-2026,TARSONS,223.57,219.92,0.0165,0.0260,0.0260,0.4967
04-MAY-2026,TASTYBITE,7040.50,6992.50,0.0068,0.0217,0.0216,0.4127
04-MAY-2026,TATACAP,328.25,333.20,-0.0150,0.0122,0.0122,0.2331
04-MAY-2026,TATACHEM,805.70,809.05,-0.0041,0.0199,0.0198,0.3783
04-MAY-2026,TATACOMM,1569.60,1580.50,-0.0069,0.0198,0.0198,0.3783
04-MAY-2026,TATACONSUM,1160.40,1144.60,0.0137,0.0144,0.0144,0.2751
04-MAY-2026,TATAELXSI,4178.70,4130.10,0.0117,0.0203,0.0203,0.3878
04-MAY-2026,TATAGOLD,14.36,14.48,-0.0083,0.0189,0.0189,0.3611
04-MAY-2026,TATAINVEST,716.10,719.50,-0.0047,0.0269,0.0268,0.5120
04-MAY-2026,TATAPOWER,441.40,444.55,-0.0071,0.0163,0.0162,0.3095
04-MAY-2026,TATASTEEL,212.24,211.36,0.0042,0.0185,0.0185,0.3534
04-MAY-2026,TATATECH,591.05,581.35,0.0165,0.0174,0.0174,0.3324
04-MAY-2026,TATSILV,23.40,23.11,0.0125,0.0359,0.0358,0.6840
04-MAY-2026,TATVA,1307.20,1311.00,-0.0029,0.0302,0.0302,0.5770
04-MAY-2026,TBOTEK,1286.10,1255.30,0.0242,0.0245,0.0245,0.4681
04-MAY-2026,TBZ,145.76,146.42,-0.0045,0.0305,0.0304,0.5808
04-MAY-2026,TCC,393.95,396.30,-0.0059,0.0308,0.0307,0.5865
04-MAY-2026,TCI,948.60,927.00,0.0230,0.0213,0.0213,0.4069
04-MAY-2026,TCIEXP,531.85,524.35,0.0142,0.0207,0.0207,0.3955
04-MAY-2026,TCIFINANCE,14.23,14.28,-0.0035,0.0371,0.0370,0.7069
04-MAY-2026,TCPLPACK,2728.40,2656.50,0.0267,0.0250,0.0250,0.4776
04-MAY-2026,TCS,2431.30,2473.80,-0.0173,0.0147,0.0147,0.2808
04-MAY-2026,TDPOWERSYS,1162.50,1152.15,0.0089,0.0290,0.0289,0.5521
04-MAY-2026,TEAMGTY,256.40,260.21,-0.0148,0.0353,0.0352,0.6725
04-MAY-2026,TEAMLEASE,1271.30,1232.30,0.0312,0.0193,0.0193,0.3687
